date,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_sma_30,close_sma_60
2018-08-28,1.0,1.0,0.9800275482093664,0.9751511081262592,4.419354838709677,-0.023587165873214643,1.0309026379561588,0.9969210535038948,0.41581474673941865,0.1804037005887299,0.36814269772650204,1.033356290174472,1.1284550045913682
2018-08-29,1.0,1.0,1.0,0.9800275482093664,0.1678832116788321,-0.024983443730510275,1.0608393197093562,0.9950988391100378,0.4076942088219519,0.06953895557764354,0.3681426977265022,1.0544155539939095,1.1440032794565471
2018-08-30,1.0,1.0,1.0,1.0,0.6956521739130435,-0.025416069764256297,1.06023802735628,0.9824886065158196,0.4076942088219519,0.06953895557764354,0.3681426977265022,1.0544155539939095,1.1347856640899507
2018-08-31,1.0063649222065063,1.0063649222065063,1.0,0.9936753338018272,4.0,-0.026135208208754705,1.0575159042475373,0.9795420872658984,0.4050669506776454,0.03744661378889745,0.37239832939223744,1.0609146628948607,1.135195662423385
2018-09-04,0.9930216329378926,1.0,0.9930216329378926,1.0134370579915133,1.5625,-0.024867999914048575,1.0153201710510587,0.9790971352992538,0.41332354997477594,0.12623265097102176,0.3618555091380136,1.0428936962084205,1.114747615724587
2018-09-05,0.9936753338018272,1.0070274068868588,0.9936753338018272,0.9930216329378926,0.57,-0.02459155786081525,1.0085921553780206,0.9916889408974523,0.41022382155600623,0.10414928679859607,0.36638726272222477,1.0479971890372453,1.115917076598735
2018-09-06,1.0,1.0,1.0,1.0,0.4368421052631579,-0.02395780822151757,1.0085921553780206,0.9916889408974523,0.4102238215560062,0.10993121302888476,0.36638726272222477,1.0426563598032326,1.1098032326071678
2018-09-07,1.0,1.0,1.0,1.0,1.4056224899598393,-0.023188257270825487,1.0085921553780206,0.9916889408974523,0.41022382155600623,0.12531133250311371,0.36638726272222494,1.041555399390958,1.1042515811665494
2018-09-10,0.9267271458478715,1.0,0.9267271458478715,1.0070274068868588,1.5714285714285714,-0.021608635555607016,1.0026503551789328,0.9889756043465371,0.4150800565479368,-0.06227135358676634,0.4149384326211025,1.0298906722493604,1.0911491044428936
2018-09-11,1.0,1.0,1.0,0.9930216329378926,0.05454545454545454,-0.020954473852903426,1.0070274068871012,0.995783555867641,0.41157428224609094,0.12654381493824743,0.41493843262110247,1.0317873038182246,1.0927032091824782
2018-09-12,1.0,1.0,1.0,1.0,10.0,-0.020084183684547736,1.0070274068871012,0.995783555867641,0.41157428224609094,0.1303477291159787,0.41493843262110247,1.0257905832747718,1.0871515577418598
2018-09-13,0.9314079422382672,1.0209386281588448,0.9314079422382672,0.9732958538299367,7.233333333333333,-0.021888203901812994,1.0474462530700073,0.9993407505400994,0.3979075594332235,-0.590614143386255,0.4770450510510534,1.0486883273164866,1.110818291215403
2018-09-14,1.0,1.0,1.0,1.0274368231046933,0.009216589861751152,-0.019886135656860645,1.0194750952227407,0.9726542090639758,0.4179031690142327,0.2019622362088127,0.4661500106170314,1.019137971421879,1.076153665963926
2018-09-17,0.9731258840169731,1.0,0.9731258840169731,0.9936753338018272,18.5,-0.019174692484190077,1.0205356373330017,0.9788985918041962,0.4145302195067274,-0.0758761206193904,0.4866079935616389,1.022512965582273,1.0784181989627533
2018-09-18,1.0572289156626506,1.135542168674699,1.0,0.9391796322489391,10.216216216216216,-0.024650639741581888,1.1045228696612202,0.9957783351580554,0.38390121637558017,-0.22211350293541388,0.3773994229157449,1.0839608433734944,1.1411144578313253
2018-09-19,0.9551020408163265,1.0,0.9231292517006804,1.1069277108433735,0.18518518518518517,-0.017306710979911967,1.0187836496920022,0.8914204319406495,0.4529444670758567,0.4588942739185128,0.3773994229157449,0.9783900226757374,1.0242063492063491
2018-09-20,0.9872397582269979,1.0,0.9368703828072531,1.0129251700680273,4.685714285714286,-0.012034701742018799,1.0320416143789244,0.8817260149024713,0.4613006103202206,0.8472657610588701,0.3558544676469392,0.9663308708305353,1.0046563689276917
2018-09-21,0.8719362745098039,1.0,0.8547794117647058,1.0960376091336468,2.2134146341463414,-0.00025452031722260864,1.021013582208438,0.7762903393601882,0.5185571262316088,2.0044885945548234,0.20865877461288151,0.8853349673202617,0.9119791666666667
2018-09-24,0.9722061378112333,1.0,0.9722061378112333,1.0582107843137254,0.29049586776859504,0.0120914269325943,1.0453435926554395,0.7255886598054743,0.5513301241303288,3.0087458920809977,0.12474254293546591,0.8417679984558969,0.8601717815093611
2018-09-25,0.9478594950603733,1.0153677277716795,0.9478594950603733,1.055008685581934,3.181602655286866,0.024647732182474874,1.0422100032822466,0.7448371975959084,0.5808468002607219,2.7691657020746185,0.02904890971547633,0.8048298572996709,0.8154957921697769
2018-09-26,0.9549788135593221,1.0047669491525424,0.9549788135593221,1.0362239297475302,0.6365126676602086,0.036274022741805315,1.0559503835552078,0.7571852096651301,0.5997699663402348,2.3303524735906307,0.004433462167528319,0.7847281073446329,0.7873234463276837
2018-09-27,0.9752240379546653,1.0152872957301002,0.9699525566684238,1.0047669491525424,0.5970498712245376,0.04580653597672096,1.0517177090803669,0.8388463394172598,0.6023027345743245,1.9471798093029256,0.024689134279821653,0.7890001757160431,0.7852486382006677
2018-09-28,1.0101658640984483,1.0149812734082395,1.0,0.9852398523985241,1.992156862745098,0.05248509054404061,1.0516065024278263,0.9180029143726004,0.5902805598780225,1.6201588877855009,0.024689134279821588,0.8080970215801677,0.8003121098626717
2018-10-01,0.8998562529947293,1.0229995208433158,0.8864398658361283,1.1166399143927233,2.043307086614173,0.05900417021040734,1.0036080960544618,0.8292620524841094,0.6470261875718958,1.715725362291584,0.17254721429293723,0.7339881808017888,0.7220891231432678
2018-10-02,0.9862948960302458,1.0042533081285445,0.9413988657844992,1.0138955438428365,1.071290944123314,0.06789959418692931,1.0328014415516598,0.8305255905844454,0.6536278536851728,1.5893034601138316,0.17254721429293712,0.734105229993699,0.7177221172022685
2018-10-03,1.0,1.0043310875842155,1.0,0.9820415879017014,0.0539568345323741,0.07463649616564705,1.0674137596346174,0.866561216303784,0.6374665160616766,1.4191472244569605,0.1725472142929372,0.7575713827398141,0.7361004170676932
