date,open,high,low,close,volume,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_sma_30,close_sma_60
2018-08-28,0.9942776938026344,1.0029151371194127,0.9933059814294968,1.0,0.7358225314525353,-0.003514703305969751,1.00549071379187,0.9929977336276946,0.5229339615119813,0.3235018925700687,0.04961523706988193,1.0088425825955518,1.0005704311523789
2018-08-29,1.0115771079073832,1.0115771079073832,1.0,0.9885553876052688,0.8641559534989152,-0.004097844366470921,1.0200425076884094,0.9992672345571136,0.503135830071657,0.2039843475126799,0.06409889032706696,1.0202016892383867,1.012774865297801
2018-08-30,0.9961919268849962,1.000979218801001,0.9912958328799913,1.0038226299694188,2.1969759424417297,-0.004155319086955544,1.0127117784206685,0.9942515552753396,0.5094792026005667,0.16785549394926505,0.07894953054319988,1.0158016900591158,1.0094530881659596
2018-08-31,0.999020781198999,1.0,0.9816124469589816,1.0,1.5446668429176935,-0.004165221129120467,1.0115693457313413,0.9930873836778646,0.5094792026005667,0.12180858798844774,0.10791122961251907,1.0152866935045155,1.0095872774090597
2018-09-04,1.01267078007933,1.01267078007933,0.999008373732922,0.9874877597649876,0.18947897285270232,-0.0051885601693772015,1.0242404828486624,0.9976193673055912,0.48759078643338627,0.09422530213359578,0.10791122961251906,1.0276627001615986,1.0222913912149258
2018-09-05,1.0059853690977612,1.0128574595433384,1.0,0.9940502423975319,1.7788979865380692,-0.006402561674223312,1.0265835398286463,0.9967372316189275,0.47762314476216905,0.030700332814220913,0.12283541780249677,1.0329934234833371,1.0282217542304
2018-09-06,1.0316840776030307,1.0357019859947194,1.0,0.9655287076036355,1.5052252252252252,-0.010363497434557582,1.078044254701481,0.9970791524848363,0.42576715072610477,-0.32294190431734987,0.21654188396784044,1.0676960165308231,1.0641277312210615
2018-09-07,0.9886574074074074,1.0185185185185184,0.9886574074074074,0.9918493858340031,0.7604740244194398,-0.013933358863887788,1.0829743198033899,0.9836923468632778,0.41512298573384593,-0.47637066818769414,0.2609258452334079,1.0734529320987654,1.0719097222222222
2018-09-10,0.9868585023224199,1.0060043049733771,0.9777954004758129,1.0216435185185184,1.2827869438919337,-0.014465126265767575,1.0417095674236054,0.9646799193782537,0.4524215656395374,-0.23939629432696294,0.22688954992517518,1.048328990597032,1.048113741928175
2018-09-11,0.9733214762116497,1.0078923966207205,0.9733214762116497,1.0191458026509572,0.8102738579954264,-0.013168746666202743,1.0161790302494027,0.9489610320004871,0.4832315909157001,0.0332897728046202,0.15171470761870645,1.0269230769230773,1.027942048317771
