date,open,high,low,close,volume
2018-06-04,12.000000,12.550000,12.000000,12.550000,7419940
2018-06-05,12.700000,13.150000,12.600000,12.900000,8107860
2018-06-06,12.800000,13.450000,12.700000,13.300000,8478470
2018-06-07,13.300000,13.350000,12.950000,13.000000,7106430
2018-06-08,13.000000,13.100000,12.850000,12.900000,3969030
2018-06-11,12.800000,12.900000,12.600000,12.600000,3756490
2018-06-12,12.500000,12.950000,12.350000,12.800000,8549820
2018-06-13,12.800000,12.950000,12.700000,12.800000,1814330
2018-06-14,12.750000,12.800000,12.500000,12.550000,2464740
2018-06-15,12.400000,12.600000,12.350000,12.400000,5462650
2018-06-18,12.400000,12.550000,11.850000,12.000000,3986380
2018-06-19,11.950000,11.950000,11.300000,11.700000,8280170
2018-06-20,11.750000,12.000000,11.600000,12.000000,3285750
2018-06-21,11.900000,12.000000,11.650000,11.700000,2488750
2018-06-22,11.600000,12.050000,11.600000,12.000000,3189890
2018-06-25,12.350000,12.350000,12.050000,12.150000,2825390
2018-06-27,12.000000,12.200000,11.800000,11.800000,1747560
2018-06-28,11.800000,11.850000,11.400000,11.550000,3663730
2018-06-29,11.600000,11.700000,11.500000,11.550000,1885150
2018-07-02,11.550000,11.550000,11.100000,11.100000,3788190
2018-07-03,11.200000,11.250000,10.350000,10.350000,6648330
2018-07-04,10.500000,10.650000,10.250000,10.300000,6767270
2018-07-05,10.250000,10.350000,9.670000,9.720000,5658700
2018-07-06,9.800000,10.400000,9.700000,10.400000,8470650
2018-07-09,10.550000,10.750000,10.400000,10.400000,4717430
2018-07-10,10.400000,10.600000,10.400000,10.400000,2366070
2018-07-11,10.200000,10.300000,9.850000,10.000000,4815180
2018-07-12,10.000000,10.450000,10.000000,10.150000,3157170
2018-07-13,10.350000,10.500000,10.300000,10.450000,2839740
2018-07-16,10.550000,10.700000,10.450000,10.500000,3023400
2018-07-17,10.450000,10.800000,10.450000,10.750000,4090070
2018-07-18,10.850000,11.200000,10.800000,11.200000,5786780
2018-07-19,11.200000,11.200000,10.900000,11.000000,3335440
2018-07-20,10.950000,11.100000,10.800000,11.000000,4076100
2018-07-23,11.300000,11.750000,11.250000,11.750000,14236370
2018-07-25,11.400000,11.550000,11.200000,11.200000,3150420
2018-07-26,11.200000,11.350000,11.050000,11.250000,4443590
2018-07-27,11.300000,11.400000,11.200000,11.200000,2794540
2018-07-30,11.300000,11.550000,11.250000,11.500000,5185990
2018-07-31,11.500000,11.700000,11.350000,11.450000,4228220
2018-08-01,11.450000,11.550000,11.300000,11.300000,2520310
2018-08-02,11.250000,11.300000,10.950000,11.050000,7584140
2018-08-03,11.250000,11.300000,11.050000,11.050000,2413580
2018-08-06,11.050000,11.350000,11.000000,11.150000,3133130
2018-08-07,11.200000,11.250000,11.050000,11.150000,2230630
2018-08-08,11.200000,11.350000,11.100000,11.350000,3476090
2018-08-09,11.400000,11.650000,11.200000,11.300000,8036140
2018-08-10,11.250000,11.350000,11.200000,11.250000,3197060
2018-08-13,11.250000,11.800000,11.200000,11.800000,10740690
2018-08-14,11.800000,11.850000,11.600000,11.600000,3492740
2018-08-15,11.700000,11.750000,11.350000,11.400000,5347120
2018-08-16,11.300000,11.400000,11.150000,11.400000,5988420
2018-08-17,11.550000,11.600000,11.200000,11.200000,3021220
2018-08-20,11.200000,11.300000,11.150000,11.150000,4785990
2018-08-21,11.150000,11.300000,11.150000,11.200000,5557070
2018-08-22,11.500000,11.600000,11.400000,11.450000,6524970
2018-08-23,11.450000,11.500000,11.350000,11.400000,3559200
2018-08-24,11.350000,11.450000,11.250000,11.300000,3585410
2018-08-27,11.400000,11.550000,11.350000,11.400000,4277920
2018-08-28,11.500000,11.550000,11.400000,11.500000,3742950
2018-08-29,11.500000,11.550000,11.350000,11.400000,2619380
2018-08-30,11.450000,11.550000,11.300000,11.500000,5942360
2018-08-31,11.550000,11.550000,11.350000,11.350000,6896940
2018-09-04,11.350000,11.400000,11.200000,11.250000,4334470
2018-09-05,11.250000,11.250000,11.050000,11.100000,4077680
2018-09-06,11.150000,11.200000,11.000000,11.050000,3468930
2018-09-07,11.300000,11.500000,11.250000,11.300000,4700940
2018-09-10,11.350000,11.800000,11.350000,11.750000,18103700
2018-09-11,11.750000,11.850000,11.600000,11.800000,6153730
2018-09-12,12.000000,12.300000,11.900000,12.100000,13219870
2018-09-13,12.200000,12.200000,12.050000,12.050000,7446610
2018-09-14,12.100000,12.200000,11.950000,12.000000,5249010
2018-09-17,12.000000,12.050000,11.850000,11.850000,7063020
2018-09-18,11.800000,12.400000,11.650000,12.400000,9697580
2018-09-19,12.450000,12.750000,12.350000,12.550000,11799070
2018-09-20,12.550000,12.650000,12.500000,12.650000,4633490
2018-09-21,12.650000,12.900000,12.600000,12.700000,14011070
2018-09-24,12.800000,12.850000,12.500000,12.550000,7248540
2018-09-25,12.550000,12.800000,12.500000,12.650000,4617820
2018-09-26,12.600000,12.900000,12.600000,12.700000,6316740
2018-09-27,12.750000,12.850000,12.600000,12.650000,4737730
2018-09-28,12.700000,13.500000,12.650000,13.500000,27263660
2018-10-01,13.800000,14.400000,13.700000,13.850000,22126950
2018-10-02,13.900000,14.050000,13.700000,13.900000,9280400
2018-10-03,13.800000,14.050000,13.800000,13.850000,16349910
2018-10-04,13.900000,13.950000,13.800000,13.850000,8961930
2018-10-05,13.800000,14.300000,13.750000,13.800000,19475140
2018-10-08,13.650000,13.950000,13.600000,13.850000,17690010
2018-10-09,13.950000,13.950000,13.400000,13.550000,19464630
2018-10-10,13.500000,13.600000,13.300000,13.400000,9022660
2018-10-11,12.950000,13.100000,12.500000,12.500000,24729240
2018-10-12,12.400000,13.100000,12.300000,13.050000,14990250
2018-10-15,13.000000,13.200000,12.900000,12.950000,7832090
2018-10-16,13.000000,13.600000,13.000000,13.600000,9787750
2018-10-17,13.900000,13.900000,13.450000,13.550000,8921720
2018-10-18,13.350000,13.850000,13.350000,13.500000,14182290
2018-10-19,13.300000,13.600000,13.250000,13.450000,8314490
2018-10-22,13.350000,13.500000,12.950000,12.950000,8687300
2018-10-23,12.800000,12.950000,12.350000,12.550000,9767110
2018-10-24,12.600000,12.850000,12.550000,12.600000,6594420
2018-10-25,11.950000,12.650000,11.950000,12.550000,6170000
2018-10-26,12.750000,12.750000,12.300000,12.300000,5793540
2018-10-29,12.300000,12.350000,11.950000,12.000000,5707100
2018-10-30,11.950000,12.300000,11.900000,11.950000,5088100
2018-10-31,12.200000,12.500000,12.150000,12.500000,5142100
2018-11-01,12.550000,12.600000,12.200000,12.200000,3089540
2018-11-05,12.300000,12.400000,12.200000,12.350000,3015460
2018-11-06,12.400000,12.500000,12.250000,12.250000,3477960
2018-11-07,12.250000,12.800000,12.150000,12.700000,11330740
2018-11-08,12.950000,12.950000,12.600000,12.600000,3120870
2018-11-09,12.550000,12.650000,12.350000,12.350000,3513330
2018-11-12,12.200000,12.350000,12.050000,12.200000,4618460
2018-11-13,12.000000,12.200000,11.950000,12.000000,5031020
2018-11-14,12.000000,12.200000,11.950000,11.950000,3232520
2018-11-15,12.000000,12.050000,11.850000,12.000000,3884920
2018-11-16,12.100000,12.250000,12.000000,12.100000,3925350
2018-11-20,12.250000,12.300000,12.150000,12.200000,2691270
2018-11-21,12.050000,12.250000,12.050000,12.250000,2547880
2018-11-22,12.300000,12.450000,12.250000,12.400000,4899780
2018-11-28,12.100000,12.250000,12.100000,12.250000,1972080
2018-11-29,12.300000,12.350000,12.150000,12.150000,3188990
2018-11-30,12.150000,12.250000,12.100000,12.150000,2724410
2018-12-03,12.400000,12.800000,12.300000,12.800000,10674800
2018-12-04,12.800000,12.900000,12.650000,12.800000,5838070
2018-12-05,12.550000,12.850000,12.550000,12.700000,6617680
2018-12-06,12.650000,12.750000,12.550000,12.600000,4741210
2018-12-07,12.650000,12.850000,12.600000,12.650000,5038420
2018-12-10,12.600000,12.600000,12.450000,12.500000,4481730
2018-12-11,12.550000,12.600000,12.450000,12.500000,2968290
2018-12-12,12.500000,12.750000,12.500000,12.700000,2711830
2018-12-13,12.800000,13.100000,12.750000,12.900000,8926020
2018-12-14,12.900000,13.000000,12.700000,12.800000,3741130
2018-12-17,12.650000,12.700000,12.500000,12.500000,3971510
2018-12-18,12.300000,12.450000,12.200000,12.400000,5276070
2018-12-19,12.450000,12.450000,12.200000,12.450000,3151380
2018-12-20,12.300000,12.400000,12.200000,12.250000,3411360
2018-12-21,12.150000,12.300000,12.100000,12.100000,3672880
2018-12-24,12.300000,12.450000,12.150000,12.150000,3321220
2018-12-25,12.000000,12.100000,11.700000,11.950000,6727130
2018-12-26,12.000000,12.150000,11.950000,11.950000,2469970
2018-12-27,12.200000,12.250000,12.000000,12.000000,2092380
