date,open,high,low,close,volume
2018-06-04,26.16668,26.76684,25.92662,26.16668,528750.0
2018-06-05,26.16668,26.69482,26.046650000000003,26.6228,550980.0
2018-06-06,26.64681,28.44727,26.6228,28.44727,1622250.0
2018-06-07,28.42326,28.51928,27.87112,27.94314,586210.0
2018-06-08,27.84711,29.26347,27.72708,29.04742,1050630.0
2018-06-11,28.687330000000003,29.7676,28.51928,29.45552,863640.0
2018-06-12,28.87938,29.16745,27.99115,28.83136,1008440.0
2018-06-13,29.04742,29.47953,28.83136,29.43152,697380.0
2018-06-14,29.28748,30.24772,29.28748,29.52754,790730.0
2018-06-15,29.52754,29.935650000000003,29.09543,29.71959,481440.0
2018-06-18,29.7436,30.12769,28.32723,28.32723,1070590.0
2018-06-19,27.72708,28.1832,26.35873,27.60705,1911210.0
2018-06-20,27.63106,28.06317,27.36699,27.7991,411110.0
2018-06-21,28.01515,28.2072,27.36699,27.36699,516060.0
2018-06-22,27.36699,28.06317,26.95889,28.06317,476580.0
2018-06-25,28.80736,29.50353,28.80736,29.02341,705100.0
2018-06-27,28.80736,29.33549,28.32723,28.32723,817170.0
2018-06-28,27.99115,28.30323,27.391,27.53503,638030.0
2018-06-29,27.60705,27.96714,27.36699,27.36699,491140.0
2018-07-02,27.12693,27.12693,25.68656,25.68656,1026590.0
2018-07-03,25.71057,26.046650000000003,24.03014,24.03014,1075280.0
2018-07-04,24.43824,25.08641,23.91011,25.08641,779570.0
2018-07-05,25.08641,25.20644,24.00613,24.414240000000003,558520.0
2018-07-06,24.48625,25.92662,24.07815,25.56653,567910.0
2018-07-09,25.68656,26.046650000000003,24.96638,25.20644,328540.0
2018-07-10,25.11041,25.56653,24.96638,25.18243,301970.0
2018-07-11,24.48625,24.96638,24.00613,24.24619,488530.0
2018-07-12,24.05414,25.20644,24.05414,24.48625,286890.0
2018-07-13,25.0624,25.422490000000003,24.75032,25.20644,325760.0
2018-07-16,25.54252,26.11867,25.4465,25.73457,401950.0
2018-07-17,25.68656,26.88687,25.37448,26.88687,824160.0
2018-07-18,26.88687,27.31898,26.74283,27.12693,460950.0
2018-07-19,27.31898,27.84711,26.88687,27.67907,862370.0
2018-07-20,27.36699,27.36699,26.670810000000003,27.24696,928360.0
2018-07-25,26.98289,27.27096,26.52677,26.52677,499320.0
2018-07-26,26.52677,26.86286,25.92662,26.406740000000003,435230.0
2018-07-27,26.406740000000003,27.36699,26.406740000000003,27.31898,701950.0
2018-07-30,27.34298,27.84711,27.34298,27.84711,596030.0
2018-07-31,27.96714,28.2072,27.72708,28.03916,568610.0
2018-08-01,28.2072,28.23121,27.24696,27.27096,627780.0
2018-08-02,27.10292,27.31898,26.79084,27.31898,613430.0
2018-08-03,27.36699,27.65506,27.0069,27.0069,447190.0
2018-08-06,27.0069,27.12693,26.64681,26.64681,363260.0
2018-08-07,26.64681,26.91087,26.406740000000003,26.64681,435930.0
2018-08-08,26.64681,27.46301,26.64681,27.34298,340650.0
2018-08-09,27.36699,27.65506,27.27096,27.46301,431240.0
2018-08-10,27.46301,27.82311,27.34298,27.703080000000003,684860.0
2018-08-13,27.60705,27.60705,27.294970000000003,27.415,422090.0
2018-08-14,27.60705,28.30323,27.60705,28.25522,1034100.0
2018-08-15,28.32723,28.71133,27.7991,27.84711,785450.0
2018-08-16,27.65506,28.54329,27.63106,28.54329,801100.0
2018-08-17,28.687330000000003,28.92739,28.35124,28.35124,647260.0
2018-08-20,28.44727,29.11944,28.35124,29.04742,812330.0
2018-08-21,29.04742,29.40751,28.99941,29.28748,612430.0
2018-08-22,29.40751,29.40751,28.9754,29.21546,423640.0
2018-08-23,29.21546,29.28748,28.99941,29.26347,461070.0
2018-08-24,29.14344,29.23947,28.80736,29.04742,569900.0
2018-08-27,29.11944,29.79161,28.99941,29.62357,709210.0
2018-08-28,29.7676,29.7676,29.3595,29.52754,628850.0
2018-08-29,29.52754,29.64757,29.311490000000003,29.3595,241030.0
2018-08-30,29.3595,29.62357,29.28748,29.52754,459170.0
2018-08-31,29.695580000000003,29.695580000000003,28.80736,28.80736,722760.0
2018-09-04,28.80736,29.02341,28.42326,28.42326,698900.0
2018-09-05,28.42326,28.5673,27.84711,27.919130000000003,749310.0
2018-09-06,28.1832,28.25522,27.919130000000003,27.94314,535920.0
2018-09-07,27.87112,28.30323,27.87112,28.15919,285090.0
2018-09-10,28.15919,28.42326,28.08717,28.1832,364420.0
2018-09-11,28.37525,28.92739,28.1832,28.92739,688570.0
2018-09-12,29.04742,29.3595,28.99941,29.02341,699630.0
2018-09-13,29.04742,29.52754,28.99941,29.16745,662640.0
2018-09-14,29.28748,29.47953,29.19146,29.28748,261860.0
2018-09-17,29.16745,29.28748,28.80736,28.92739,409860.0
2018-09-18,28.78335,29.28748,28.5673,29.28748,327290.0
2018-09-19,29.52754,29.52754,28.99941,29.26347,368460.0
2018-09-20,29.26347,29.40751,29.07142,29.16745,323370.0
2018-09-21,29.26347,30.24772,29.16745,30.24772,1257670.0
2018-09-24,30.24772,30.60782,30.24772,30.41577,572820.0
2018-09-25,30.41577,30.41577,30.12769,30.319740000000003,498320.0
2018-09-26,30.24772,30.43977,30.00766,30.00766,650080.0
2018-09-27,30.07968,30.72785,29.81561,30.72785,770310.0
2018-09-28,30.84788,31.18396,30.5358,30.5358,642710.0
2018-10-01,30.48779,30.70384,30.39176,30.48779,489970.0
2018-10-02,30.48779,30.79987,30.41577,30.48779,486880.0
2018-10-03,30.46378,30.75185,30.41577,30.75185,473490.0
2018-10-04,30.79987,31.20797,30.79987,30.943900000000003,467720.0
2018-10-05,30.96791,31.20797,30.36776,30.36776,605250.0
2018-10-08,30.36776,30.96791,30.319740000000003,30.72785,660700.0
2018-10-09,30.75185,31.35201,30.75185,31.08794,823360.0
2018-10-10,31.20797,31.44803,31.03993,31.44803,576480.0
2018-10-11,30.96791,30.96791,29.88763,29.88763,1579640.0
2018-10-12,29.79161,30.60782,29.79161,30.60782,617790.0
2018-10-15,30.63182,30.63182,30.00766,30.12769,803450.0
2018-10-16,30.00766,30.58381,30.00766,30.58381,298340.0
2018-10-17,30.72785,31.08794,30.63182,30.72785,360430.0
2018-10-18,30.79987,30.84788,30.319740000000003,30.36776,389170.0
2018-10-19,30.12769,30.319740000000003,29.86363,30.03167,467910.0
2018-10-22,30.24772,30.34375,29.935650000000003,29.935650000000003,271340.0
2018-10-23,29.7676,29.7676,28.32723,28.687330000000003,832020.0
2018-10-24,28.687330000000003,29.07142,27.96714,27.96714,508800.0
2018-10-25,26.52677,27.72708,26.52677,27.12693,590330.0
2018-10-26,27.60705,27.65506,25.92662,25.92662,849040.0
2018-10-29,25.92662,26.26271,25.11041,25.13442,941930.0
2018-10-30,25.20644,26.07066,25.13442,25.71057,580920.0
2018-10-31,25.95063,27.07892,25.95063,27.07892,383980.0
2018-11-01,27.12693,27.24696,26.406740000000003,26.52677,499610.0
2018-11-05,26.74283,26.86286,26.28671,26.74283,293080.0
2018-11-06,27.0069,27.0069,26.52677,26.74283,218730.0
2018-11-07,27.0069,27.22295,26.64681,26.88687,643430.0
2018-11-08,26.64681,26.88687,25.99864,26.406740000000003,604530.0
2018-11-09,26.406740000000003,26.88687,25.4465,25.4465,477280.0
2018-11-12,25.4465,26.52677,25.4465,26.406740000000003,304040.0
2018-11-13,25.97463,26.16668,25.80659,25.8546,317270.0
2018-11-14,25.90262,26.21469,25.75858,25.75858,158520.0
2018-11-15,25.92662,26.2387,25.68656,25.68656,292820.0
2018-11-16,25.92662,26.406740000000003,25.68656,25.73457,631250.0
2018-11-20,27.11092,27.11092,26.82285,26.98289,205300.0
2018-11-21,26.6308,27.20695,26.6308,27.14293,342490.0
2018-11-22,27.46301,27.65506,27.399,27.46301,284960.0
2018-11-28,27.04691,27.17494,26.95088,27.07892,177110.0
2018-11-29,27.20695,27.36699,27.04691,27.20695,301730.0
2018-11-30,27.07892,27.23896,26.88687,27.04691,319650.0
2018-12-03,27.36699,28.16719,27.20695,28.16719,881770.0
2018-12-04,28.32723,28.39125,28.07117,28.16719,350360.0
2018-12-05,27.94314,28.5833,27.8151,28.42326,391320.0
2018-12-06,28.16719,28.64732,28.007150000000003,28.13519,485380.0
2018-12-07,28.13519,28.48728,28.13519,28.359240000000003,498460.0
2018-12-10,28.359240000000003,28.359240000000003,28.07117,28.16719,381370.0
2018-12-11,28.16719,28.29523,28.007150000000003,28.10318,362460.0
2018-12-12,28.16719,28.93539,28.16719,28.64732,483230.0
2018-12-13,28.83937,28.83937,28.42326,28.48728,442940.0
2018-12-14,28.42326,28.42326,28.10318,28.13519,666410.0
2018-12-17,27.84711,28.007150000000003,27.20695,27.20695,944150.0
2018-12-18,26.56678,27.30297,26.56678,27.30297,771090.0
2018-12-19,27.36699,27.49502,27.07892,27.46301,370690.0
2018-12-20,27.20695,27.46301,27.11092,27.36699,342770.0
2018-12-21,27.20695,27.97514,26.85486,27.84711,926110.0
2018-12-24,27.84711,28.007150000000003,27.68707,27.68707,318090.0
2018-12-25,27.20695,27.62305,26.91887,27.33498,554610.0
2018-12-26,27.46301,27.62305,27.27096,27.33498,342390.0
2018-12-27,27.8151,27.84711,27.43101,27.65506,662910.0
2019-01-14,27.20695,27.20695,26.88687,27.20695,454580.0
2019-01-15,27.20695,27.43101,26.98289,27.43101,871010.0
2019-01-16,27.36699,27.7831,27.30297,27.30297,1761330.0
2019-01-17,27.52703,27.52703,27.27096,27.30297,457130.0
2019-01-18,27.27096,27.36699,27.0149,27.0149,195210.0
2019-01-21,27.0149,27.07892,26.726830000000003,26.79084,440920.0
2019-01-22,26.82285,27.04691,26.79084,26.82285,141590.0
2019-01-23,26.82285,26.88687,26.726830000000003,26.758830000000003,176570.0
2019-01-24,26.758830000000003,26.85486,26.66281,26.758830000000003,147770.0
2019-01-25,26.758830000000003,26.85486,26.6308,26.6308,223510.0
2019-01-28,26.6308,26.95088,26.6308,26.758830000000003,270250.0
2019-01-29,26.758830000000003,27.36699,26.53478,27.36699,461840.0
2019-01-31,26.88687,27.04691,26.56678,26.56678,206030.0
2019-02-01,26.79084,26.95088,26.53478,26.56678,420360.0
2019-02-11,26.726830000000003,27.07892,26.726830000000003,27.07892,355460.0
2019-02-12,27.07892,27.30297,27.07892,27.07892,343450.0
2019-02-13,27.07892,27.59105,27.07892,27.59105,1212540.0
2019-02-14,27.59105,27.65506,27.36699,27.43101,668840.0
2019-02-15,27.43101,27.62305,27.30297,27.55904,717740.0
2019-02-18,27.68707,27.71908,27.49502,27.55904,455150.0
2019-02-19,27.55904,28.07117,27.55904,27.84711,1911250.0
2019-02-20,27.84711,28.03916,27.8151,27.87912,592890.0
2019-02-21,27.87912,28.13519,27.87912,28.13519,781820.0
2019-02-22,28.07117,28.71133,27.87912,28.48728,1190030.0
2019-02-25,28.80736,29.19146,28.64732,28.67932,1273860.0
2019-02-26,28.74334,28.74334,28.23121,28.32723,797730.0
2019-02-27,28.45527,28.61531,28.10318,28.23121,575710.0
2019-02-28,28.23121,28.39125,27.7831,27.7831,1160450.0
2019-03-01,28.03916,28.13519,27.84711,28.007150000000003,431190.0
2019-03-04,28.32723,28.61531,27.94314,28.48728,769420.0
2019-03-05,28.48728,28.80736,28.10318,28.10318,706580.0
2019-03-06,28.16719,28.26322,27.94314,28.1992,536430.0
2019-03-07,28.32723,28.32723,28.03916,28.07117,458460.0
2019-03-08,27.84711,27.97514,27.65506,27.71908,830580.0
2019-03-11,27.94314,28.13519,27.8151,27.97514,358070.0
2019-03-12,28.16719,28.32723,28.10318,28.32723,667370.0
2019-03-13,28.32723,28.80736,28.32723,28.61531,1079120.0
2019-03-14,28.64732,28.64732,28.32723,28.359240000000003,479400.0
2019-03-15,28.48728,28.5833,28.26322,28.359240000000003,456820.0
2019-03-18,28.359240000000003,28.5833,28.32723,28.55129,722860.0
2019-03-19,28.5833,29.12744,28.45527,28.51928,1161490.0
2019-03-20,28.32723,28.5833,28.16719,28.32723,431600.0
2019-03-21,28.32723,28.51928,28.13519,28.13519,706020.0
2019-03-22,28.13519,28.1992,27.84711,27.91113,671770.0
2019-03-25,27.68707,27.68707,26.82285,26.82285,1163400.0
2019-03-26,27.20695,27.27096,26.85486,26.91887,588520.0
2019-03-27,27.04691,27.17494,27.0149,27.0149,207810.0
2019-03-28,27.04691,27.11092,26.91887,27.0149,352840.0
2019-03-29,27.07892,27.27096,27.04691,27.14293,285550.0
2019-04-01,27.14293,27.23896,26.88687,26.91887,484640.0
2019-04-02,27.17494,27.23896,26.91887,26.91887,287660.0
2019-04-03,27.04691,27.04691,26.79084,26.82285,235540.0
2019-04-04,26.82285,26.98289,26.69482,26.726830000000003,317500.0
2019-04-05,26.43875,26.98289,26.43875,26.91887,354560.0
2019-04-08,27.04691,27.04691,26.726830000000003,26.88687,186580.0
2019-04-09,26.88687,26.91887,26.6308,26.79084,275970.0
2019-04-10,26.69482,26.758830000000003,26.31072,26.50277,401860.0
2019-04-11,26.406740000000003,26.59879,26.31072,26.406740000000003,222580.0
2019-04-12,26.406740000000003,26.50277,26.21469,26.406740000000003,349720.0
2019-04-16,26.18269,26.31072,26.05465,26.15068,454000.0
2019-04-18,26.18269,26.2467,25.79859,26.05465,378380.0
2019-04-19,26.08666,26.34273,26.05465,26.31072,242750.0
2019-04-22,26.43875,26.69482,26.406740000000003,26.56678,359660.0
2019-04-23,26.56678,26.6308,26.374740000000003,26.50277,205300.0
2019-04-24,26.50277,26.69482,26.47076,26.56678,318360.0
2019-04-25,26.66281,26.88687,26.56678,26.726830000000003,273010.0
2019-04-26,26.726830000000003,27.20695,26.66281,27.17494,729640.0
2019-05-02,27.30297,27.65506,27.30297,27.52703,558270.0
2019-05-03,27.52703,27.52703,27.23896,27.49502,383610.0
2019-05-06,27.20695,27.20695,26.726830000000003,26.82285,406200.0
2019-05-07,26.91887,27.04691,26.726830000000003,26.85486,292510.0
2019-05-08,26.56678,26.85486,26.406740000000003,26.726830000000003,339560.0
2019-05-09,26.69482,27.04691,26.66281,26.91887,381100.0
2019-05-10,26.91887,27.23896,26.88687,27.20695,343700.0
2019-05-13,27.17494,27.33498,26.88687,27.27096,266140.0
2019-05-14,27.20695,27.43101,27.07892,27.36699,511320.0
2019-05-15,27.49502,27.94314,27.46301,27.84711,772070.0
2019-05-16,27.84711,27.97514,27.52703,27.52703,341020.0
2019-05-17,27.52703,27.84711,27.52703,27.68707,298530.0
2019-05-20,27.75109,28.359240000000003,27.75109,28.26322,899010.0
2019-05-21,28.29523,28.51928,28.13519,28.23121,943500.0
2019-05-22,28.32723,28.64732,28.23121,28.32723,673140.0
2019-05-23,28.6514,28.6514,28.32582,28.52117,575790.0
2019-05-24,28.39094,29.07466,28.29326,28.87931,1173580.0
2019-05-27,28.81419,28.91187,28.42349,28.55373,539410.0
2019-05-28,28.48861,28.78164,28.48861,28.71652,511870.0
2019-05-29,28.71652,28.81419,28.45605,28.48861,910660.0
2019-05-30,28.48861,28.6514,28.35838,28.52117,394320.0
2019-05-31,28.52117,28.55373,28.00023,28.03279,626570.0
2019-06-03,28.00023,28.00023,27.38162,27.67465,549540.0
2019-06-04,27.80488,28.00023,27.54442,28.00023,224080.0
2019-06-05,28.195580000000003,28.42349,28.16303,28.195580000000003,290690.0
2019-06-06,28.32582,28.32582,28.00023,28.16303,383430.0
2019-06-07,28.22814,28.749080000000003,28.22814,28.749080000000003,656210.0
2019-06-10,28.78164,29.13978,28.749080000000003,28.84675,726010.0
