date,open,high,low,close,volume
2018-06-04,82.66875999999999,86.58801,82.66875999999999,86.49686,111900.0
2018-06-05,86.49686,86.86144,84.85625,86.49686,167290.0
2018-06-06,84.7651,87.49946000000001,84.7651,86.67914999999999,64750.0
2018-06-07,87.49946000000001,87.49946000000001,86.13228,87.40832,144280.0
2018-06-08,85.94999,87.59061,85.67656,87.40832,151200.0
2018-06-11,87.31717,87.68175,86.13228,87.40832,129690.0
2018-06-12,86.13228,87.59061,82.03074000000001,85.12968,107080.0
2018-06-13,85.03854,85.67656,83.39792,84.30938,51520.0
2018-06-14,84.21822999999999,85.22083,79.29639,79.29639,161270.0
2018-06-15,79.29639,82.03074000000001,77.92921000000001,77.92921000000001,266020.0
2018-06-18,79.11410000000001,80.20783999999999,78.1115,78.38493,113900.0
2018-06-19,77.47348,78.38493,72.91622,74.73912,368890.0
2018-06-20,75.19485,77.38234,72.91622,75.65058,167530.0
2018-06-21,75.65058,76.56203,73.82767,73.82767,279010.0
2018-06-22,72.09591,77.47348,72.09591,77.47348,97890.0
2018-06-25,80.84586,80.84586,77.65577,79.02295,51420.0
2018-06-27,77.65577,77.92921000000001,75.19485,75.92401,58030.0
2018-06-28,75.92401,76.47088000000001,74.46569000000001,74.46569000000001,65050.0
2018-06-29,72.46049000000001,75.19485,72.46049000000001,74.10111,61050.0
2018-07-02,72.18706,75.55942999999999,69.27041,70.18186,128870.0
2018-07-03,71.00216999999999,71.18446,66.99177,66.99177,122740.0
2018-07-04,66.99177,67.08292,64.25742,64.71314,246150.0
2018-07-05,63.89284,65.6246,63.80169,63.98398,103070.0
2018-07-06,64.07513,68.4501,64.07513,68.35895,111800.0
2018-07-09,67.4475,70.18186,67.4475,67.62979,45850.0
2018-07-10,67.72094,69.17926,65.6246,65.6246,94660.0
2018-07-11,65.16887,66.99177,64.34855999999999,65.16887,150480.0
2018-07-12,65.16887,66.53605,62.89024,66.08032,170830.0
2018-07-13,66.35376,68.17666,65.71574000000001,67.72094,91850.0
2018-07-16,68.81468,69.27041,66.99177,68.90583000000001,84450.0
2018-07-17,68.35895,68.35895,66.08032,66.53605,133930.0
2018-07-18,66.53605,67.62979,66.08032,67.35636,133560.0
2018-07-19,67.08292,71.09331,67.08292,68.81468,211380.0
2018-07-20,69.72613,70.18186,64.71314,64.71314,374000.0
2018-07-25,67.4475,69.08811999999999,66.99177,68.35895,212940.0
2018-07-26,68.26781,68.35895,66.99177,67.4475,70180.0
2018-07-27,68.35895,68.35895,66.80948,67.35636,47650.0
2018-07-30,67.72094,69.17926,67.62979,68.35895,101720.0
2018-07-31,68.35895,72.00475999999999,68.35895,71.18446,200730.0
2018-08-01,70.91102000000001,72.09591,70.18186,71.09331,98080.0
2018-08-02,70.18186,70.18186,68.54124,69.27041,53630.0
2018-08-03,70.09071,71.45789,69.27041,71.09331,139050.0
2018-08-06,71.64017999999999,71.64017999999999,69.27041,69.27041,119440.0
2018-08-07,69.27041,72.91622,68.72354,70.273,268970.0
2018-08-08,71.45789,72.91622,70.45530000000001,72.46049000000001,148230.0
2018-08-09,72.91622,75.37714,72.91622,74.73912,173410.0
2018-08-10,74.73912,77.01775,74.73912,77.01775,195740.0
2018-08-13,77.01775,77.01775,74.2834,75.65058,127080.0
2018-08-14,75.19485,76.47088000000001,75.19485,75.37714,42550.0
2018-08-15,76.28859,76.28859,72.91622,73.46309,80900.0
2018-08-16,71.54903999999999,74.64797999999999,71.54903999999999,74.64797999999999,90740.0
2018-08-17,74.37454,77.01775,74.37454,76.74432,156220.0
2018-08-20,76.92661,76.92661,75.83287,76.56203,100990.0
2018-08-21,76.56203,76.56203,75.37714,76.1063,44010.0
2018-08-22,77.01775,79.75211,76.56203,79.75211,216960.0
2018-08-23,80.66357,83.48907000000001,78.84066,82.9422,219700.0
2018-08-24,82.03074000000001,83.39792,80.29898,80.29898,163000.0
2018-08-27,82.03074000000001,82.85105,80.39013,82.85105,121260.0
2018-08-28,82.85105,83.21563,82.03074000000001,82.85105,63100.0
2018-08-29,82.21303999999999,83.39792,82.21303999999999,83.03334,86860.0
2018-08-30,83.85364999999999,83.85364999999999,82.9422,83.48907000000001,23980.0
