date,open,high,low,close,volume
2018-06-04,16.448330000000002,17.27074,16.24272,17.27074,5546226.0
2018-06-05,17.27074,17.39411,16.9829,17.147380000000002,4692768.0
2018-06-06,17.147380000000002,17.88756,16.9829,17.805310000000002,5668743.0
2018-06-07,17.805310000000002,17.92868,17.43523,17.43523,5212644.0
2018-06-08,17.43523,17.84643,17.39411,17.72307,3702961.0
2018-06-11,17.76419,18.01092,17.39411,17.51747,4129106.0
2018-06-12,18.09316,18.09316,16.61281,17.10626,6941376.0
2018-06-13,17.147380000000002,17.35298,16.85953,17.06514,2338458.0
2018-06-14,17.06514,17.27074,16.69505,16.69505,3797018.0
2018-06-15,16.77729,17.10626,16.53057,16.9829,3289834.0
2018-06-18,17.02402,17.1885,16.32496,16.36609,5078608.0
2018-06-19,16.36609,16.36609,15.17358,16.03712,8643727.0
2018-06-20,16.03712,16.36609,15.87264,16.2016,2915611.0
2018-06-21,16.24272,16.24272,15.66703,15.70815,1583386.0
2018-06-22,15.66703,16.24272,15.42031,16.2016,2637598.0
2018-06-25,16.07824,16.53057,15.66703,16.16048,2808160.0
2018-06-27,16.03712,16.11936,15.42031,15.42031,2689583.0
2018-06-28,15.42031,15.42031,14.76237,14.84461,5075935.0
2018-06-29,14.88574,15.132459999999998,14.59789,14.63901,3031531.0
2018-07-02,14.63901,14.63901,13.48763,13.69323,6858520.0
2018-07-03,13.73435,13.98108,12.58297,12.74745,7375018.0
2018-07-04,12.54185,13.15866,12.54185,13.15866,4127586.0
2018-07-05,12.87082,13.15866,12.13064,12.29512,4948503.0
2018-07-06,11.92504,13.48763,11.92504,13.48763,7854475.0
2018-07-09,13.569870000000002,14.022200000000002,13.48763,13.569870000000002,4587386.0
2018-07-10,13.569870000000002,14.06332,13.52875,13.93996,3244193.0
2018-07-11,13.73435,13.77547,12.74745,13.117540000000002,7023863.0
2018-07-12,14.39229,14.39229,13.117540000000002,13.61099,4150902.0
2018-07-13,13.61099,14.18668,12.74745,14.06332,3940996.0
2018-07-16,14.18668,14.47453,14.06332,14.18668,3769038.0
2018-07-17,14.76237,14.76237,13.93996,14.63901,5135363.0
2018-07-18,14.80349,15.0091,14.39229,14.88574,4359010.0
2018-07-19,14.88574,14.88574,14.47453,14.55677,6338767.0
2018-07-20,14.55677,15.132459999999998,14.227799999999998,15.132459999999998,8925712.0
2018-07-25,15.42031,15.42031,13.98108,13.98108,4478560.0
2018-07-26,12.58297,14.680129999999998,12.58297,14.31004,6326835.0
2018-07-27,14.39229,14.76237,14.35117,14.63901,4283058.0
2018-07-30,14.680129999999998,15.0091,14.63901,14.84461,3446870.0
2018-07-31,14.80349,15.0091,14.63901,14.72125,4169999.0
2018-08-01,14.72125,14.84461,14.43341,14.59789,3370615.0
2018-08-02,14.59789,14.63901,14.26892,14.59789,4547726.0
2018-08-03,14.72125,14.96798,14.59789,14.59789,3765836.0
2018-08-06,14.59789,14.72125,14.35117,14.47453,2378607.0
2018-08-07,14.51565,14.72125,14.35117,14.59789,3340719.0
2018-08-08,14.63901,15.09134,14.59789,15.09134,6086041.0
2018-08-09,15.09134,15.46143,15.09134,15.132459999999998,6024097.0
2018-08-10,15.132459999999998,15.33806,14.88574,15.33806,4939666.0
2018-08-13,15.33806,15.66703,15.132459999999998,15.66703,7344210.0
2018-08-14,15.79039,15.79039,15.42031,15.42031,3333384.0
2018-08-15,15.50255,15.66703,15.17358,15.2147,6050256.0
2018-08-16,15.132459999999998,15.29694,14.80349,15.132459999999998,6703679.0
2018-08-17,15.132459999999998,15.46143,15.132459999999998,15.132459999999998,3162682.0
2018-08-20,15.17358,15.33806,15.0091,15.09134,3250515.0
2018-08-21,15.09134,15.584790000000002,15.09134,15.584790000000002,5164728.0
2018-08-22,15.62591,15.79039,15.50255,15.54367,4526943.0
2018-08-23,15.584790000000002,15.74927,15.50255,15.70815,3014955.0
2018-08-24,15.70815,16.16048,15.584790000000002,15.95488,7614923.0
2018-08-27,16.03712,16.24272,15.95488,15.95488,3180882.0
2018-08-28,15.996,16.11936,15.95488,15.996,5158953.0
2018-08-29,16.16048,16.24272,15.95488,16.16048,4615659.0
2018-08-30,16.2016,16.32496,16.11936,16.32496,4212097.0
2018-08-31,16.32496,16.32496,15.996,16.07824,4286128.0
2018-09-04,15.996,16.03712,15.54367,15.62591,5963473.0
2018-09-05,15.584790000000002,15.74927,15.29694,15.46143,4808542.0
2018-09-06,13.98108,14.06332,13.40539,13.44651,3164832.0
2018-09-07,13.44651,13.73435,13.44651,13.73435,2485961.0
2018-09-10,13.73435,13.73435,12.665209999999998,13.48763,3148899.0
2018-09-11,13.44651,13.65211,13.44651,13.569870000000002,3898476.0
2018-09-12,13.65211,13.69323,13.52875,13.52875,2964205.0
2018-09-13,13.569870000000002,13.89884,13.52875,13.73435,6398577.0
2018-09-14,13.73435,13.93996,13.73435,13.85772,4140257.0
2018-09-17,13.85772,13.85772,13.65211,13.65211,1908269.0
2018-09-18,13.569870000000002,13.77547,13.52875,13.77547,2411600.0
2018-09-19,13.81659,13.93996,13.73435,13.77547,2798730.0
2018-09-20,13.77547,13.93996,13.73435,13.89884,3473652.0
2018-09-21,13.93996,14.14556,13.89884,14.14556,7293427.0
2018-09-24,14.18668,14.26892,14.10444,14.10444,2805624.0
2018-09-25,14.06332,14.227799999999998,13.98108,13.98108,3999558.0
2018-09-26,13.98108,14.14556,13.89884,13.93996,2915363.0
2018-09-27,13.93996,14.022200000000002,13.85772,13.93996,2942652.0
2018-09-28,13.98108,14.18668,13.93996,14.022200000000002,3783478.0
2018-10-01,14.022200000000002,14.14556,13.85772,13.85772,3222310.0
2018-10-02,13.85772,13.89884,13.569870000000002,13.69323,5220366.0
2018-10-03,13.98108,13.98108,13.65211,13.77547,1954922.0
2018-10-04,13.77547,14.06332,13.77547,13.98108,3180913.0
2018-10-05,13.98108,14.06332,13.81659,13.81659,4183777.0
2018-10-08,13.77547,13.93996,13.73435,13.85772,2175364.0
2018-10-09,13.85772,13.93996,13.81659,13.85772,3010019.0
2018-10-10,13.85772,13.93996,13.77547,13.81659,2803041.0
2018-10-11,13.69323,13.69323,12.50073,12.74745,9392018.0
2018-10-12,12.58297,13.15866,12.33624,13.15866,4923922.0
2018-10-15,13.2409,13.2409,12.74745,12.74745,2403128.0
2018-10-16,12.74745,12.95306,12.74745,12.87082,1942897.0
2018-10-17,13.0353,13.15866,12.91194,12.95306,2292759.0
2018-10-18,12.95306,12.95306,12.70633,12.74745,1691619.0
2018-10-19,12.70633,13.15866,12.41849,12.74745,2186199.0
2018-10-22,12.74745,12.87082,12.665209999999998,12.665209999999998,1648420.0
2018-10-23,12.665209999999998,12.665209999999998,12.13064,12.17176,4059421.0
2018-10-24,12.17176,12.45961,12.0484,12.0484,3420367.0
2018-10-25,11.88392,12.08952,11.34935,11.88392,5147562.0
2018-10-26,11.96616,12.29512,11.63719,11.63719,2884427.0
2018-10-29,11.63719,11.67831,11.30822,11.51383,3999762.0
2018-10-30,11.51383,11.96616,11.43159,11.71943,3626018.0
2018-10-31,11.76055,12.45961,11.76055,12.45961,4795396.0
2018-11-01,12.45961,12.58297,12.0484,12.0484,2904172.0
2018-11-05,12.50073,12.54185,12.17176,12.41849,3088300.0
2018-11-06,12.41849,12.50073,12.08952,12.08952,2657882.0
2018-11-07,12.13064,12.212879999999998,11.92504,12.0484,2944403.0
2018-11-08,12.212879999999998,12.33624,12.0484,12.08952,2607660.0
2018-11-09,12.08952,12.17176,11.80167,11.80167,2981239.0
2018-11-12,11.80167,11.8428,11.63719,11.80167,1775059.0
2018-11-13,11.76055,11.76055,11.51383,11.63719,2753099.0
2018-11-14,11.59607,11.71943,11.2671,11.34935,3291576.0
2018-11-15,11.14374,11.554950000000002,11.14374,11.30822,2698586.0
2018-11-16,11.30822,11.88392,11.30822,11.71943,3519615.0
2018-11-20,11.92504,11.92504,11.76055,11.88392,2168097.0
2018-11-21,11.76055,11.92504,11.63719,11.88392,2458849.0
2018-11-22,12.29512,12.37737,11.96616,12.08952,4403748.0
2018-11-28,11.02038,12.13064,11.02038,12.08952,3171523.0
2018-11-29,12.13064,12.33624,12.13064,12.13064,3544622.0
2018-11-30,11.30822,12.37737,11.30822,12.254,2971296.0
2018-12-03,12.29512,12.87082,12.29512,12.87082,4691062.0
2018-12-04,12.87082,12.99418,12.665209999999998,12.78857,2802120.0
2018-12-05,12.70633,12.82969,12.50073,12.74745,3447060.0
2018-12-06,12.665209999999998,12.87082,12.58297,12.665209999999998,3345040.0
2018-12-07,12.70633,12.87082,12.58297,12.58297,2288776.0
2018-12-10,12.54185,12.70633,12.29512,12.54185,2669530.0
2018-12-11,11.30822,12.74745,11.30822,12.58297,2484639.0
2018-12-12,12.45961,12.70633,12.45961,12.70633,1157684.0
2018-12-13,12.74745,12.78857,12.62409,12.62409,1772531.0
2018-12-14,12.62409,12.62409,12.50073,12.50073,2099130.0
2018-12-17,12.45961,12.50073,12.17176,12.17176,2746380.0
2018-12-18,12.08952,12.17176,11.92504,12.17176,2694145.0
2018-12-19,13.36427,13.36427,12.007280000000002,12.17176,1319853.0
2018-12-20,12.08952,12.212879999999998,12.0484,12.17176,1170804.0
2018-12-21,12.13064,12.13064,11.96616,12.08952,1670803.0
2018-12-24,11.51383,12.13064,11.51383,11.92504,2237789.0
2018-12-25,11.8428,11.8428,11.554950000000002,11.8428,4310235.0
2018-12-26,10.69141,11.92504,10.69141,11.80167,1518665.0
2018-12-27,12.08952,12.212879999999998,11.92504,12.08952,2409678.0
2019-01-14,11.8428,11.88392,11.80167,11.80167,937155.0
2019-01-15,11.59607,11.96616,10.89702,11.96616,901146.0
2019-01-16,11.96616,12.0484,11.8428,11.8428,509354.0
2019-01-17,11.88392,11.96616,11.8428,11.88392,737519.0
2019-01-18,11.92504,11.92504,11.67831,11.76055,1412966.0
2019-01-21,11.80167,12.33624,11.80167,12.13064,2079830.0
2019-01-22,12.212879999999998,12.254,11.96616,11.96616,1845725.0
2019-01-23,11.92504,12.007280000000002,11.88392,11.96616,1160094.0
2019-01-24,12.007280000000002,12.13064,11.92504,12.007280000000002,1743450.0
2019-01-25,12.254,12.254,11.96616,12.007280000000002,836534.0
2019-01-28,12.007280000000002,12.0484,11.51383,11.88392,997088.0
2019-01-29,11.8428,11.92504,11.76055,11.92504,1091518.0
2019-01-31,12.17176,12.254,12.0484,12.08952,1674668.0
2019-02-01,12.08952,12.17176,12.0484,12.13064,781100.0
2019-02-11,12.254,12.70633,12.17176,12.41849,1713857.0
2019-02-12,12.41849,12.58297,12.41849,12.54185,2059630.0
2019-02-13,12.58297,12.62409,12.45961,12.54185,2093177.0
2019-02-14,12.54185,12.54185,12.37737,12.37737,1357835.0
2019-02-15,12.37737,12.50073,12.33624,12.41849,2176902.0
2019-02-18,12.41849,12.54185,12.41849,12.50073,1908779.0
2019-02-19,12.54185,12.54185,12.41849,12.45961,2754758.0
2019-02-20,12.45961,12.54185,12.41849,12.50073,1693486.0
2019-02-21,12.50073,12.62409,12.37737,12.37737,2970459.0
2019-02-22,12.41849,12.665209999999998,12.33624,12.54185,3974330.0
2019-02-25,12.62409,12.91194,12.54185,12.74745,3874034.0
2019-02-26,12.665209999999998,12.82969,12.58297,12.665209999999998,2277127.0
2019-02-27,12.665209999999998,12.70633,12.54185,12.58297,1544839.0
2019-02-28,12.665209999999998,12.665209999999998,12.212879999999998,12.212879999999998,3793504.0
2019-03-01,12.254,12.37737,12.13064,12.33624,1478830.0
2019-03-04,12.33624,12.54185,12.29512,12.50073,3120806.0
2019-03-05,12.50073,12.62409,12.37737,12.45961,2465893.0
2019-03-06,12.41849,12.50073,12.33624,12.45961,1178516.0
2019-03-07,12.50073,12.62409,12.45961,12.54185,3301746.0
2019-03-08,12.50073,12.58297,12.41849,12.45961,1416810.0
2019-03-11,12.45961,12.58297,12.41849,12.50073,1032198.0
2019-03-12,12.54185,12.70633,12.45961,12.70633,2504257.0
2019-03-13,12.78857,13.0353,12.70633,12.91194,5473410.0
2019-03-14,12.91194,13.15866,12.87082,12.95306,2333220.0
2019-03-15,12.99418,13.07642,12.87082,13.0353,2649931.0
2019-03-18,13.07642,13.2409,13.0353,13.117540000000002,3739699.0
2019-03-19,13.15866,13.15866,12.82969,12.87082,2828856.0
2019-03-20,12.91194,12.91194,12.62409,12.74745,3143264.0
2019-03-21,12.74745,12.91194,12.50073,12.50073,2939770.0
2019-03-22,12.50073,12.62409,12.50073,12.54185,1819172.0
2019-03-25,12.50073,12.50073,12.29512,12.37737,2275202.0
2019-03-26,12.41849,12.50073,12.37737,12.45961,1540206.0
2019-03-27,12.50073,12.58297,12.41849,12.50073,856984.0
2019-03-28,12.50073,12.54185,12.41849,12.45961,1366727.0
2019-03-29,12.45961,12.54185,12.41849,12.45961,1915257.0
2019-04-01,12.45961,12.54185,12.45961,12.45961,751744.0
2019-04-02,12.54185,12.62409,12.45961,12.45961,1184570.0
2019-04-03,12.54185,12.54185,12.29512,12.37737,1394796.0
2019-04-04,12.29512,12.45961,12.29512,12.41849,1091143.0
2019-04-05,12.41849,12.50073,12.37737,12.41849,767879.0
2019-04-08,12.41849,12.70633,12.41849,12.665209999999998,2224599.0
2019-04-09,12.665209999999998,12.74745,12.54185,12.54185,1801683.0
2019-04-10,12.45961,12.54185,12.41849,12.41849,868574.0
2019-04-11,12.58297,12.58297,12.37737,12.45961,905666.0
